order_id,household_id,shipper_id,name,order_date,status
1410,1,177,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2021-09-28,Closed
1411,105,4,"Vivamus vel nulla eget eros elementum pellentesque.",2021-10-10,Accepted
1412,167,143,"Proin at turpis a pede posuere nonummy.",2021-09-24,Accepted
1413,276,12,"Morbi non lectus.",2021-09-05,Closed
1414,294,30,"Quisque ut erat.",2021-08-21,Delivering
1415,293,27,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-07-11,New
1416,12,64,"Vivamus vestibulum sagittis sapien.",2021-07-18,Rejected
1417,245,24,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",2021-09-17,Accepted
1418,232,23,"Mauris sit amet eros.",2021-09-22,Delivering
1419,237,98,"Donec ut dolor.",2021-08-27,Rejected
1420,46,3,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2021-07-19,Delivering
1421,86,171,"Nullam varius.",2021-09-26,New
1422,175,189,"Pellentesque ultrices mattis odio.",2021-08-06,Closed
1423,221,110,"Suspendisse accumsan tortor quis turpis.",2021-09-01,Accepted
1424,270,80,"Suspendisse potenti.",2021-08-26,Accepted
1425,171,108,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-07-04,Closed
1426,262,93,"Praesent blandit.",2021-09-01,Delivering
1427,84,74,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-09-19,New
1428,265,37,"Praesent lectus.",2021-09-11,Delivering
1429,91,106,"In congue.",2021-08-26,Closed
1430,151,70,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2021-10-18,Delivering
1431,129,144,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2021-07-02,Delivering
1432,185,47,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-10-22,Delivering
1433,108,83,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2021-08-26,Delivering
1434,288,69,"Donec ut mauris eget massa tempor convallis.",2021-07-10,Closed
1435,288,109,"Quisque porta volutpat erat.",2021-08-08,Closed
1436,143,92,"Duis ac nibh.",2021-08-31,New
1437,44,94,"Aliquam non mauris.",2021-10-03,Delivering
1438,7,49,"Proin interdum mauris non ligula pellentesque ultrices.",2021-08-03,Delivering
1439,135,171,"Etiam faucibus cursus urna.",2021-08-07,Closed
1440,74,17,"Integer tincidunt ante vel ipsum.",2021-07-17,Rejected
1441,213,66,"Nam dui.",2021-07-09,Delivering
1442,21,100,"Integer ac leo.",2021-07-03,Delivering
1443,300,163,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2021-10-11,Closed
1444,62,27,"Curabitur in libero ut massa volutpat convallis.",2021-09-19,Rejected
1445,167,62,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",2021-10-10,Rejected
1446,13,74,"Sed accumsan felis.",2021-08-09,Accepted
1447,264,88,"Nulla nisl.",2021-10-22,Rejected
1448,186,191,"Donec quis orci eget orci vehicula condimentum.",2021-09-05,Accepted
1449,273,7,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2021-10-11,Delivering
1450,136,153,"Aenean lectus.",2021-08-05,New
1451,194,7,"Vestibulum rutrum rutrum neque.",2021-10-23,Closed
1452,253,15,"Vivamus vel nulla eget eros elementum pellentesque.",2021-07-09,Delivering
1453,276,179,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-07-22,Closed
1454,183,189,"Etiam justo.",2021-09-17,Closed
1455,60,131,"Integer ac leo.",2021-08-16,Accepted
1456,259,2,"Fusce consequat.",2021-08-07,Closed
1457,173,198,"Donec ut dolor.",2021-08-05,Rejected
1458,291,177,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-09-10,New
1459,155,169,"Morbi vel lectus in quam fringilla rhoncus.",2021-09-27,Closed
1460,188,3,"Morbi ut odio.",2021-07-16,Closed
1461,109,5,"Sed ante.",2021-07-26,Closed
1462,129,191,"Quisque id justo sit amet sapien dignissim vestibulum.",2021-07-15,Delivering
1463,114,187,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2021-10-21,New
1464,179,162,"In blandit ultrices enim.",2021-10-18,Delivering
1465,234,140,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-08-30,New
1466,207,62,"Nullam varius.",2021-08-01,Accepted
1467,225,143,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-09-02,New
1468,141,55,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",2021-09-02,Rejected
1469,243,94,"Sed sagittis.",2021-07-16,Accepted
1470,25,166,"Nulla suscipit ligula in lacus.",2021-10-22,New
1471,131,23,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-08-29,Rejected
1472,158,99,"Pellentesque eget nunc.",2021-07-05,Closed
1473,126,102,"Praesent id massa id nisl venenatis lacinia.",2021-08-24,Delivering
1474,285,154,"Morbi non quam nec dui luctus rutrum.",2021-09-14,New
1475,14,92,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-09-03,New
1476,17,192,"Morbi porttitor lorem id ligula.",2021-08-10,Rejected
1477,1,108,"Donec ut dolor.",2021-08-31,New
1478,286,115,"Suspendisse potenti.",2021-10-03,Closed
1479,153,176,"Ut tellus.",2021-09-20,Rejected
1480,152,91,"Etiam vel augue.",2021-07-12,Delivering
1481,154,19,"Donec ut dolor.",2021-08-25,Delivering
1482,91,175,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2021-07-10,New
1483,283,18,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2021-10-12,Delivering
1484,162,168,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-09-19,Delivering
1485,114,165,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-08-20,New
1486,68,78,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-08-04,Closed
1487,180,173,"Nulla tellus.",2021-09-27,Closed
1488,84,62,"Suspendisse potenti.",2021-10-14,Closed
1489,143,85,"Curabitur at ipsum ac tellus semper interdum.",2021-09-15,Accepted
1490,164,170,"In hac habitasse platea dictumst.",2021-08-19,New
1491,105,104,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2021-07-14,Accepted
1492,73,29,"Morbi ut odio.",2021-08-21,Closed
1493,276,172,"Proin risus.",2021-09-18,New
1494,174,60,"Praesent id massa id nisl venenatis lacinia.",2021-09-14,Closed
1495,67,129,"Duis bibendum.",2021-08-31,New
1496,59,45,"Ut tellus.",2021-08-19,Closed
1497,196,145,"In sagittis dui vel nisl.",2021-09-06,New
1498,298,151,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-08-21,New
1499,63,13,"Etiam pretium iaculis justo.",2021-08-15,New
1500,80,39,"Aliquam non mauris.",2021-10-14,Rejected
1501,268,1,"Curabitur gravida nisi at nibh.",2021-10-23,Accepted
1502,38,41,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",2021-09-01,Accepted
1503,214,39,"Mauris sit amet eros.",2021-10-01,Delivering
1504,55,134,"In quis justo.",2021-07-16,Accepted
1505,180,170,"Sed accumsan felis.",2021-07-26,Accepted
1506,300,109,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-09-03,Delivering
1507,168,140,"Phasellus sit amet erat.",2021-07-19,Accepted
1508,186,57,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-07-23,Delivering
1509,300,146,"Duis ac nibh.",2021-08-18,New
1510,111,18,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2021-07-27,Closed
1511,273,89,"Phasellus sit amet erat.",2021-08-21,Rejected
1512,2,85,"Nam dui.",2021-07-07,Rejected
1513,220,120,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-07-02,Delivering
1514,76,176,"Vestibulum sed magna at nunc commodo placerat.",2021-07-26,Closed
1515,83,129,"Nulla ac enim.",2021-09-07,Delivering
1516,161,76,"Maecenas ut massa quis augue luctus tincidunt.",2021-07-30,Delivering
1517,248,51,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",2021-09-23,Delivering
1518,49,142,"Nam nulla.",2021-09-25,New
1519,171,118,"Maecenas ut massa quis augue luctus tincidunt.",2021-07-07,New
1520,11,127,"In congue.",2021-10-21,New
1521,217,163,"Sed accumsan felis.",2021-09-24,Accepted
1522,245,70,"In hac habitasse platea dictumst.",2021-08-12,Closed
1523,257,180,"Maecenas tincidunt lacus at velit.",2021-07-24,Accepted
1524,165,59,"Nullam porttitor lacus at turpis.",2021-07-30,Closed
1525,117,80,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",2021-10-20,New
1526,13,131,"Nunc nisl.",2021-10-08,Delivering
1527,121,180,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-09-22,Rejected
1528,48,29,"In congue.",2021-09-18,Delivering
1529,71,102,"Maecenas pulvinar lobortis est.",2021-08-02,Accepted
1530,58,129,"Suspendisse ornare consequat lectus.",2021-07-30,Rejected
1531,85,2,"Nullam porttitor lacus at turpis.",2021-09-23,Rejected
1532,30,91,"Nunc nisl.",2021-07-23,New
1533,77,27,"Aenean auctor gravida sem.",2021-07-31,New
1534,252,47,"Mauris sit amet eros.",2021-09-14,Accepted
1535,99,147,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2021-10-18,Rejected
1536,115,58,"Morbi vel lectus in quam fringilla rhoncus.",2021-09-10,New
1537,131,199,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-09-05,Delivering
1538,155,125,"Nunc purus.",2021-08-03,Accepted
1539,275,178,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-08-15,Accepted
1540,224,160,"Sed sagittis.",2021-09-19,New
1541,123,152,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-10-07,Closed
1542,247,195,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2021-07-14,Closed
1543,207,42,"Nulla justo.",2021-07-25,New
1544,266,84,"Aliquam sit amet diam in magna bibendum imperdiet.",2021-09-23,New
1545,177,77,"Morbi vel lectus in quam fringilla rhoncus.",2021-07-30,Accepted
1546,238,91,"Morbi non lectus.",2021-09-05,Rejected
1547,159,186,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",2021-10-16,Delivering
1548,240,87,"In eleifend quam a odio.",2021-08-01,Delivering
1549,175,83,"In blandit ultrices enim.",2021-10-17,Accepted
1550,300,62,"In hac habitasse platea dictumst.",2021-07-01,Closed
1551,3,134,"Curabitur in libero ut massa volutpat convallis.",2021-08-20,New
1552,37,62,"Nulla tempus.",2021-10-10,Accepted
1553,193,165,"Nulla ut erat id mauris vulputate elementum.",2021-09-04,Closed
1554,31,100,"Nulla tellus.",2021-09-12,Delivering
1555,217,60,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2021-09-03,New
1556,183,173,"In blandit ultrices enim.",2021-07-06,Rejected
1557,232,25,"Praesent lectus.",2021-09-06,Rejected
1558,166,42,"Maecenas ut massa quis augue luctus tincidunt.",2021-10-05,Closed
1559,261,24,"Nullam molestie nibh in lectus.",2021-10-04,Rejected
1560,263,163,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-09-17,Closed
1561,287,165,"Integer tincidunt ante vel ipsum.",2021-08-03,Delivering
1562,151,199,"Duis at velit eu est congue elementum.",2021-08-20,New
1563,136,75,"Suspendisse potenti.",2021-08-03,Accepted
1564,11,145,"Nunc nisl.",2021-07-05,Accepted
1565,259,160,"Suspendisse potenti.",2021-09-05,Closed
1566,215,133,"Praesent lectus.",2021-08-06,Closed
1567,146,132,"Suspendisse ornare consequat lectus.",2021-08-13,Rejected
1568,180,37,"Etiam faucibus cursus urna.",2021-09-27,Closed
1569,230,186,"In eleifend quam a odio.",2021-08-27,Delivering
1570,224,57,"Vestibulum sed magna at nunc commodo placerat.",2021-08-04,Closed
1571,117,39,"Etiam pretium iaculis justo.",2021-09-13,Rejected
1572,33,86,"Donec vitae nisi.",2021-08-31,New
1573,296,18,"In blandit ultrices enim.",2021-07-29,Rejected
1574,169,80,"Nulla ac enim.",2021-09-07,Closed
1575,136,66,"Nam tristique tortor eu pede.",2021-07-30,New
1576,144,50,"Duis aliquam convallis nunc.",2021-08-06,Accepted
1577,55,197,"Cras non velit nec nisi vulputate nonummy.",2021-08-04,Accepted
1578,96,31,"Donec ut dolor.",2021-08-16,Rejected
1579,253,62,"Praesent blandit lacinia erat.",2021-09-03,Closed
1580,19,36,"Phasellus in felis.",2021-08-23,Accepted
1581,289,149,"Praesent id massa id nisl venenatis lacinia.",2021-10-19,Accepted
1582,146,158,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-07-28,New
1583,42,58,"Mauris sit amet eros.",2021-07-16,Rejected
1584,236,143,"Etiam vel augue.",2021-08-23,Rejected
1585,51,33,"Praesent lectus.",2021-10-08,Accepted
1586,32,144,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2021-07-22,Rejected
1587,47,101,"Integer non velit.",2021-10-16,Delivering
1588,63,113,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2021-10-13,New
1589,80,144,"Ut at dolor quis odio consequat varius.",2021-07-18,Accepted
1590,13,81,"Suspendisse potenti.",2021-08-29,New
1591,262,168,"Phasellus in felis.",2021-07-25,Rejected
1592,266,125,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-08-30,New
1593,228,148,"Donec ut mauris eget massa tempor convallis.",2021-08-23,New
1594,118,116,"Aliquam erat volutpat.",2021-10-16,Delivering
1595,104,177,"Quisque ut erat.",2021-09-04,Rejected
1596,266,173,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-07-13,Accepted
1597,36,138,"Donec semper sapien a libero.",2021-08-04,Accepted
1598,26,43,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-10-08,Accepted
1599,139,8,"Donec dapibus.",2021-09-19,Closed
1600,93,82,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2021-07-13,Accepted
1601,59,109,"Fusce consequat.",2021-08-01,Accepted
1602,169,46,"Nunc rhoncus dui vel sem.",2021-08-14,Rejected
1603,164,117,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-08-14,Accepted
1604,237,34,"Mauris lacinia sapien quis libero.",2021-09-26,New
1605,256,89,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-10-11,Delivering
1606,266,20,"Quisque id justo sit amet sapien dignissim vestibulum.",2021-07-28,Accepted
1607,243,61,"Nunc nisl.",2021-07-19,Closed
1608,277,191,"Quisque id justo sit amet sapien dignissim vestibulum.",2021-08-24,Delivering
1609,186,6,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-08-14,New
1610,285,32,"Curabitur at ipsum ac tellus semper interdum.",2021-08-10,Delivering
1611,199,88,"Ut at dolor quis odio consequat varius.",2021-08-17,Delivering
1612,31,161,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-07-25,Rejected
1613,161,186,"Aliquam erat volutpat.",2021-10-04,Delivering
1614,228,6,"Maecenas pulvinar lobortis est.",2021-10-19,Accepted
1615,102,167,"Nulla mollis molestie lorem.",2021-07-15,Closed
1616,87,17,"Curabitur convallis.",2021-08-23,Accepted
1617,259,178,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",2021-09-29,Closed
1618,204,150,"Nulla facilisi.",2021-10-20,Rejected
1619,100,13,"Sed ante.",2021-10-21,Delivering
1620,262,99,"Aenean fermentum.",2021-08-20,Accepted
1621,269,177,"Vivamus vel nulla eget eros elementum pellentesque.",2021-07-29,Delivering
1622,227,146,"Duis ac nibh.",2021-10-10,Accepted
1623,213,177,"Duis bibendum.",2021-09-03,Rejected
1624,233,37,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-07-27,New
1625,88,186,"Integer non velit.",2021-08-15,Rejected
1626,242,194,"Sed sagittis.",2021-08-05,Accepted
1627,116,28,"Donec dapibus.",2021-08-25,New
1628,87,40,"Nam nulla.",2021-09-20,Rejected
1629,82,49,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-08-30,Delivering
1630,67,183,"Vivamus vel nulla eget eros elementum pellentesque.",2021-07-22,Delivering
1631,231,153,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",2021-08-23,Closed
1632,172,148,"Maecenas rhoncus aliquam lacus.",2021-10-23,Delivering
1633,136,74,"Nulla justo.",2021-09-20,New
1634,212,93,"Aliquam sit amet diam in magna bibendum imperdiet.",2021-08-07,Delivering
1635,265,34,"Vestibulum ac est lacinia nisi venenatis tristique.",2021-08-31,Closed
1636,134,175,"Vestibulum rutrum rutrum neque.",2021-10-12,Delivering
1637,109,146,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",2021-07-24,New
1638,166,137,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2021-08-28,Accepted
1639,187,68,"Vivamus vel nulla eget eros elementum pellentesque.",2021-08-21,Rejected
1640,286,123,"Aenean lectus.",2021-10-21,Accepted
1641,222,116,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",2021-07-10,Delivering
1642,91,99,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2021-09-17,Closed
1643,104,175,"Aliquam erat volutpat.",2021-08-21,New
1644,222,177,"Vivamus tortor.",2021-08-11,New
1645,258,51,"In hac habitasse platea dictumst.",2021-09-16,Closed
1646,137,24,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2021-09-05,Accepted
1647,152,107,"Aliquam erat volutpat.",2021-10-20,Delivering
1648,89,59,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-08-06,Closed
1649,171,34,"Vivamus in felis eu sapien cursus vestibulum.",2021-09-26,Rejected
1650,56,123,"Integer a nibh.",2021-07-06,Rejected
1651,146,158,"Duis bibendum.",2021-07-20,Rejected
1652,297,13,"Nullam sit amet turpis elementum ligula vehicula consequat.",2021-10-11,New
1653,176,191,"Maecenas tincidunt lacus at velit.",2021-08-30,Rejected
1654,161,79,"Nulla nisl.",2021-09-26,Delivering
1655,141,40,"Duis consequat dui nec nisi volutpat eleifend.",2021-08-10,Accepted
1656,258,37,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-10-23,Closed
1657,184,107,"Fusce posuere felis sed lacus.",2021-09-27,Accepted
1658,105,46,"Vestibulum rutrum rutrum neque.",2021-08-01,Rejected
1659,290,12,"Suspendisse potenti.",2021-09-07,Accepted
1660,161,100,"Aliquam non mauris.",2021-07-20,Closed
1661,181,90,"Aenean fermentum.",2021-10-06,Closed
1662,170,64,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-08-06,New
1663,61,43,"Nulla tellus.",2021-07-24,Rejected
1664,21,197,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-09-23,Closed
1665,174,69,"Ut tellus.",2021-09-10,Delivering
1666,44,157,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-08-17,Rejected
1667,106,174,"Vivamus tortor.",2021-08-31,Delivering
1668,16,197,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-09-25,Closed
1669,33,111,"Pellentesque eget nunc.",2021-07-12,Delivering
1670,80,113,"Aenean auctor gravida sem.",2021-07-31,Rejected
1671,208,150,"Maecenas pulvinar lobortis est.",2021-09-11,Rejected
1672,53,153,"Donec quis orci eget orci vehicula condimentum.",2021-09-23,Delivering
1673,22,4,"Aenean lectus.",2021-09-26,Closed
1674,95,183,"Curabitur at ipsum ac tellus semper interdum.",2021-10-15,Delivering
1675,232,91,"Pellentesque viverra pede ac diam.",2021-07-16,New
1676,124,62,"Etiam pretium iaculis justo.",2021-09-06,Closed
1677,37,76,"Donec posuere metus vitae ipsum.",2021-09-19,Rejected
1678,212,132,"Donec posuere metus vitae ipsum.",2021-08-14,Rejected
1679,6,121,"Pellentesque at nulla.",2021-10-01,New
1680,128,17,"Suspendisse ornare consequat lectus.",2021-07-22,Rejected
1681,60,32,"Pellentesque ultrices mattis odio.",2021-08-11,Accepted
1682,191,114,"Fusce consequat.",2021-09-05,Accepted
1683,282,175,"Integer non velit.",2021-09-25,Closed
1684,111,130,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",2021-09-02,Closed
1685,166,39,"Quisque ut erat.",2021-08-02,Rejected
1686,245,57,"Nullam sit amet turpis elementum ligula vehicula consequat.",2021-07-26,Accepted
1687,76,44,"Donec semper sapien a libero.",2021-10-08,Rejected
1688,254,24,"Pellentesque eget nunc.",2021-09-10,Rejected
1689,109,104,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-08-24,Rejected
1690,96,31,"Nunc nisl.",2021-08-05,Closed
1691,129,143,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",2021-08-24,Delivering
1692,139,118,"Donec vitae nisi.",2021-08-03,Accepted
1693,234,180,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-10-07,Accepted
1694,131,188,"Nulla tempus.",2021-07-20,New
1695,241,121,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-07-16,Rejected
1696,125,147,"Vestibulum rutrum rutrum neque.",2021-07-06,Delivering
1697,269,188,"Etiam faucibus cursus urna.",2021-07-09,Closed
1698,9,84,"Nam nulla.",2021-08-04,Accepted
1699,75,15,"Curabitur in libero ut massa volutpat convallis.",2021-09-13,Closed
1700,129,85,"Sed ante.",2021-10-08,New
1701,17,72,"Nulla ac enim.",2021-10-17,Delivering
1702,187,24,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-10-07,Delivering
1703,10,173,"In sagittis dui vel nisl.",2021-07-29,Delivering
1704,150,161,"Duis mattis egestas metus.",2021-09-06,Accepted
1705,14,111,"Donec ut mauris eget massa tempor convallis.",2021-09-04,Rejected
1706,268,124,"Pellentesque at nulla.",2021-10-01,Closed
1707,257,139,"In hac habitasse platea dictumst.",2021-09-30,Accepted
1708,130,22,"Suspendisse accumsan tortor quis turpis.",2021-08-18,Accepted
1709,37,183,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2021-09-29,New
1710,179,38,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2021-09-12,Delivering
1711,229,123,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-08-14,Delivering
1712,203,19,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2021-09-26,Delivering
1713,129,150,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2021-07-27,Closed
1714,221,47,"In congue.",2021-08-28,Rejected
1715,215,33,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-10-01,Accepted
1716,90,156,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-08-28,Rejected
1717,141,19,"Praesent lectus.",2021-08-19,New
1718,233,140,"Quisque ut erat.",2021-09-25,New
1719,96,40,"Vestibulum rutrum rutrum neque.",2021-08-15,Delivering
1720,198,64,"Fusce consequat.",2021-07-12,Closed
1721,177,13,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-09-02,Accepted
1722,93,139,"Maecenas rhoncus aliquam lacus.",2021-10-14,Closed
1723,162,35,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2021-08-20,Accepted
1724,172,154,"Maecenas pulvinar lobortis est.",2021-09-25,Accepted
1725,227,190,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-10-19,Rejected
1726,285,86,"Pellentesque ultrices mattis odio.",2021-08-29,Rejected
1727,138,143,"Nam tristique tortor eu pede.",2021-10-16,New
1728,154,86,"Morbi quis tortor id nulla ultrices aliquet.",2021-08-01,New
1729,53,129,"Ut at dolor quis odio consequat varius.",2021-08-31,Closed
1730,256,82,"Curabitur gravida nisi at nibh.",2021-10-11,Delivering
1731,249,47,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-09-03,Delivering
1732,96,74,"Nulla nisl.",2021-10-04,Rejected
1733,250,83,"Maecenas pulvinar lobortis est.",2021-09-01,Delivering
1734,97,109,"Nam dui.",2021-07-21,New
1735,49,31,"In congue.",2021-07-08,Accepted
1736,101,149,"Curabitur gravida nisi at nibh.",2021-08-11,Rejected
1737,247,164,"Donec semper sapien a libero.",2021-08-20,New
1738,163,5,"Maecenas pulvinar lobortis est.",2021-07-05,New
1739,48,61,"Phasellus id sapien in sapien iaculis congue.",2021-10-23,Delivering
1740,108,19,"Aliquam non mauris.",2021-10-23,Closed
1741,247,129,"Suspendisse ornare consequat lectus.",2021-08-23,Accepted
1742,8,107,"In blandit ultrices enim.",2021-07-10,Accepted
1743,113,67,"Duis mattis egestas metus.",2021-09-15,Accepted
1744,263,184,"Morbi porttitor lorem id ligula.",2021-07-28,Rejected
1745,44,105,"Integer ac neque.",2021-10-03,Rejected
1746,104,97,"Duis ac nibh.",2021-07-08,Closed
1747,62,73,"Suspendisse potenti.",2021-07-22,New
1748,9,35,"Fusce posuere felis sed lacus.",2021-07-29,New
1749,200,19,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2021-08-21,New
1750,121,111,"Aliquam non mauris.",2021-08-15,Rejected
1751,58,162,"Ut tellus.",2021-07-14,Delivering
1752,267,34,"Vivamus vestibulum sagittis sapien.",2021-09-11,Delivering
1753,138,141,"Suspendisse ornare consequat lectus.",2021-10-16,Accepted
1754,285,125,"Nulla tempus.",2021-08-20,Accepted
1755,34,18,"Pellentesque at nulla.",2021-07-15,Rejected
1756,120,87,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",2021-10-22,Accepted
